entity_id,state,last_changed
sensor.battery_power,0.40244398444444446,2023-12-31T23:00:00.000Z
sensor.battery_power,0.26578388000000003,2024-01-01T00:00:00.000Z
sensor.battery_power,0.40072623861111106,2024-01-01T01:00:00.000Z
sensor.battery_power,0.3802476533333334,2024-01-01T02:00:00.000Z
sensor.battery_power,0.4305003075,2024-01-01T03:00:00.000Z
sensor.battery_power,0.3709914191666667,2024-01-01T04:00:00.000Z
sensor.battery_power,0.3872812991666667,2024-01-01T05:00:00.000Z
sensor.battery_power,0,2024-01-01T06:00:00.000Z
sensor.battery_power,0.4612726841666666,2024-01-01T07:00:00.000Z
sensor.battery_power,0.4329870877777778,2024-01-01T08:00:00.000Z
sensor.battery_power,0.7157747080555557,2024-01-01T09:00:00.000Z
sensor.battery_power,-65.58830791444446,2024-01-01T10:00:00.000Z
sensor.battery_power,-330.97694757833335,2024-01-01T11:00:00.000Z
sensor.battery_power,-903.3656541258332,2024-01-01T12:00:00.000Z
sensor.battery_power,-263.3480889097222,2024-01-01T13:00:00.000Z
sensor.battery_power,367.29379931972227,2024-01-01T14:00:00.000Z
sensor.battery_power,1054.8538316777779,2024-01-01T15:00:00.000Z
sensor.battery_power,-13.025696003888887,2024-01-01T16:00:00.000Z
sensor.battery_power,0.420956635,2024-01-01T17:00:00.000Z
sensor.battery_power,0.45398921888888893,2024-01-01T18:00:00.000Z
sensor.battery_power,0,2024-01-01T19:00:00.000Z
sensor.battery_power,0.37466465749999994,2024-01-01T20:00:00.000Z
sensor.battery_power,0,2024-01-01T21:00:00.000Z
sensor.battery_power,0.4042418994444445,2024-01-01T22:00:00.000Z
sensor.battery_power,0.3617384983333334,2024-01-01T23:00:00.000Z
sensor.battery_power,0.9677842380555557,2024-01-02T00:00:00.000Z
sensor.battery_power,0,2024-01-02T01:00:00.000Z
sensor.battery_power,0.37470034583333334,2024-01-02T02:00:00.000Z
sensor.battery_power,0.3775698577777778,2024-01-02T03:00:00.000Z
sensor.battery_power,0.37850344388888885,2024-01-02T04:00:00.000Z
sensor.battery_power,0.36435198527777785,2024-01-02T05:00:00.000Z
sensor.battery_power,0.45459756777777777,2024-01-02T06:00:00.000Z
sensor.battery_power,0.4667686333333334,2024-01-02T07:00:00.000Z
sensor.battery_power,-4.675343475555556,2024-01-02T08:00:00.000Z
sensor.battery_power,-187.86666590083337,2024-01-02T09:00:00.000Z
sensor.battery_power,12.38947892416659,2024-01-02T10:00:00.000Z
sensor.battery_power,-335.97241195861096,2024-01-02T11:00:00.000Z
sensor.battery_power,-461.71609585027767,2024-01-02T12:00:00.000Z
sensor.battery_power,894.5111583547224,2024-01-02T13:00:00.000Z
sensor.battery_power,-469.9519640991667,2024-01-02T14:00:00.000Z
sensor.battery_power,-288.8731311963889,2024-01-02T15:00:00.000Z
sensor.battery_power,709.771580915,2024-01-02T16:00:00.000Z
sensor.battery_power,0.4008312991666667,2024-01-02T17:00:00.000Z
sensor.battery_power,0.470646615,2024-01-02T18:00:00.000Z
sensor.battery_power,0.10746546,2024-01-02T19:00:00.000Z
sensor.battery_power,0.46898086666666666,2024-01-02T20:00:00.000Z
sensor.battery_power,0,2024-01-02T21:00:00.000Z
sensor.battery_power,0.4928481130555555,2024-01-02T22:00:00.000Z
sensor.battery_power,0.40194595,2024-01-02T23:00:00.000Z
sensor.battery_power,0.4374236630555555,2024-01-03T00:00:00.000Z
sensor.battery_power,0.24514101166666666,2024-01-03T01:00:00.000Z
sensor.battery_power,0.4769820747222222,2024-01-03T02:00:00.000Z
sensor.battery_power,0,2024-01-03T03:00:00.000Z
sensor.battery_power,0.3726159772222222,2024-01-03T04:00:00.000Z
sensor.battery_power,0.4310643241666667,2024-01-03T05:00:00.000Z
sensor.battery_power,0.487018355,2024-01-03T06:00:00.000Z
sensor.battery_power,0.37483179416666673,2024-01-03T07:00:00.000Z
sensor.battery_power,-6.6963746650000004,2024-01-03T08:00:00.000Z
sensor.battery_power,-135.49647626861108,2024-01-03T09:00:00.000Z
sensor.battery_power,101.16507088333333,2024-01-03T10:00:00.000Z
sensor.battery_power,-1479.946112809722,2024-01-03T11:00:00.000Z
sensor.battery_power,-788.6274271919445,2024-01-03T12:00:00.000Z
sensor.battery_power,665.3581375100001,2024-01-03T13:00:00.000Z
sensor.battery_power,493.3183255697222,2024-01-03T14:00:00.000Z
sensor.battery_power,167,2024-01-03T15:00:00.000Z
sensor.battery_power,167,2024-01-03T16:00:00.000Z
sensor.battery_power,13.592707158333331,2024-01-03T20:00:00.000Z
sensor.battery_power,0.4473261522222222,2024-01-03T21:00:00.000Z
sensor.battery_power,0,2024-01-03T22:00:00.000Z
sensor.battery_power,0.4746241266666667,2024-01-03T23:00:00.000Z
sensor.battery_power,0.15700289111111113,2024-01-04T00:00:00.000Z
sensor.battery_power,0.4427914922222222,2024-01-04T01:00:00.000Z
sensor.battery_power,0.4802757013888888,2024-01-04T02:00:00.000Z
sensor.battery_power,0.40550815999999995,2024-01-04T03:00:00.000Z
sensor.battery_power,0.15523192222222224,2024-01-04T04:00:00.000Z
sensor.battery_power,0.37229049666666664,2024-01-04T05:00:00.000Z
sensor.battery_power,0.3770467613888888,2024-01-04T06:00:00.000Z
sensor.battery_power,0.3633151763888888,2024-01-04T07:00:00.000Z
sensor.battery_power,0.48875902333333326,2024-01-04T08:00:00.000Z
sensor.battery_power,-288.61097090649804,2024-01-04T09:00:00.000Z
sensor.battery_power,-358.5780522230555,2024-01-04T10:00:00.000Z
sensor.battery_power,-343.2752362894444,2024-01-04T11:00:00.000Z
sensor.battery_power,-536.7334601536111,2024-01-04T12:00:00.000Z
sensor.battery_power,-424.8207210636112,2024-01-04T13:00:00.000Z
sensor.battery_power,1213.5178944394445,2024-01-04T14:00:00.000Z
sensor.battery_power,619.0495676733333,2024-01-04T15:00:00.000Z
sensor.battery_power,0.42145004500000005,2024-01-04T16:00:00.000Z
sensor.battery_power,0,2024-01-04T17:00:00.000Z
sensor.battery_power,0.36082031805555553,2024-01-04T18:00:00.000Z
sensor.battery_power,0.5034440866666666,2024-01-04T19:00:00.000Z
sensor.battery_power,0.8009663849999998,2024-01-04T20:00:00.000Z
sensor.battery_power,0.3729424552777778,2024-01-04T21:00:00.000Z
sensor.battery_power,0.44484180222222225,2024-01-04T22:00:00.000Z
sensor.battery_power,0.3598963744444444,2024-01-04T23:00:00.000Z
sensor.battery_power,0.4047730522222222,2024-01-05T00:00:00.000Z
sensor.battery_power,0.4004597819444444,2024-01-05T01:00:00.000Z
sensor.battery_power,0.3737247908333334,2024-01-05T02:00:00.000Z
sensor.battery_power,0.36378244972222223,2024-01-05T03:00:00.000Z
sensor.battery_power,0.46410984111111114,2024-01-05T04:00:00.000Z
sensor.battery_power,0.30072879055555557,2024-01-05T05:00:00.000Z
sensor.battery_power,0.3743809980555555,2024-01-05T06:00:00.000Z
sensor.battery_power,0.4624828430555556,2024-01-05T07:00:00.000Z
sensor.battery_power,-209.78668035777775,2024-01-05T08:00:00.000Z
sensor.battery_power,-689.6225910519444,2024-01-05T09:00:00.000Z
sensor.battery_power,471.7536023791667,2024-01-05T10:00:00.000Z
sensor.battery_power,133.41780222916657,2024-01-05T11:00:00.000Z
sensor.battery_power,-643.9610593086112,2024-01-05T12:00:00.000Z
sensor.battery_power,-230.11832412555563,2024-01-05T13:00:00.000Z
sensor.battery_power,-621.8302264847222,2024-01-05T14:00:00.000Z
sensor.battery_power,521.7072522744445,2024-01-05T15:00:00.000Z
sensor.battery_power,1040.0652520730555,2024-01-05T16:00:00.000Z
sensor.battery_power,109.39176086944444,2024-01-05T17:00:00.000Z
sensor.battery_power,0.37462516388888895,2024-01-05T18:00:00.000Z
sensor.battery_power,0.48131997527777776,2024-01-05T19:00:00.000Z
sensor.battery_power,0.39944440472222226,2024-01-05T20:00:00.000Z
sensor.battery_power,0,2024-01-05T21:00:00.000Z
sensor.battery_power,0.4950711613888889,2024-01-05T22:00:00.000Z
sensor.battery_power,0.36671243972222217,2024-01-05T23:00:00.000Z
sensor.battery_power,0.47678417944444446,2024-01-06T00:00:00.000Z
sensor.battery_power,0,2024-01-06T01:00:00.000Z
sensor.battery_power,0.05632926666666666,2024-01-06T02:00:00.000Z
sensor.battery_power,0.40162876722222224,2024-01-06T03:00:00.000Z
sensor.battery_power,0.5385759519444444,2024-01-06T04:00:00.000Z
sensor.battery_power,0.39845529111111105,2024-01-06T05:00:00.000Z
sensor.battery_power,0.36797774999999994,2024-01-06T06:00:00.000Z
sensor.battery_power,0.4914721213888889,2024-01-06T07:00:00.000Z
sensor.battery_power,-31.83160478444444,2024-01-06T08:00:00.000Z
sensor.battery_power,-315.34648073777777,2024-01-06T09:00:00.000Z
sensor.battery_power,-585.6306125130556,2024-01-06T10:00:00.000Z
sensor.battery_power,-1212.4137338886112,2024-01-06T11:00:00.000Z
sensor.battery_power,-1548.9622108597225,2024-01-06T12:00:00.000Z
sensor.battery_power,-1027.2684537105556,2024-01-06T13:00:00.000Z
sensor.battery_power,-148.72547326111112,2024-01-06T14:00:00.000Z
sensor.battery_power,-206.79997024111108,2024-01-06T15:00:00.000Z
sensor.battery_power,877.7438177194445,2024-01-06T16:00:00.000Z
sensor.battery_power,1656.2510816861113,2024-01-06T17:00:00.000Z
sensor.battery_power,1588.878446595,2024-01-06T18:00:00.000Z
sensor.battery_power,559.5917505652777,2024-01-06T19:00:00.000Z
sensor.battery_power,0.3732217922222223,2024-01-06T20:00:00.000Z
sensor.battery_power,0.37481927,2024-01-06T21:00:00.000Z
sensor.battery_power,0.5108231,2024-01-06T22:00:00.000Z
sensor.battery_power,0.4351620475,2024-01-06T23:00:00.000Z
sensor.battery_power,0.44912857777777776,2024-01-07T00:00:00.000Z
sensor.battery_power,0.3771278913888889,2024-01-07T01:00:00.000Z
sensor.battery_power,0.3748240727777778,2024-01-07T02:00:00.000Z
sensor.battery_power,0.46234743333333334,2024-01-07T03:00:00.000Z
sensor.battery_power,0.5904389044444444,2024-01-07T04:00:00.000Z
sensor.battery_power,0.270079935,2024-01-07T05:00:00.000Z
sensor.battery_power,0.4620474044444445,2024-01-07T06:00:00.000Z
sensor.battery_power,0.37288412,2024-01-07T07:00:00.000Z
sensor.battery_power,-15.395786244166665,2024-01-07T08:00:00.000Z
sensor.battery_power,-114.40426486666668,2024-01-07T09:00:00.000Z
sensor.battery_power,-245.9536248316667,2024-01-07T10:00:00.000Z
sensor.battery_power,-1147.5510826302777,2024-01-07T11:00:00.000Z
sensor.battery_power,-1842.1644558619446,2024-01-07T12:00:00.000Z
sensor.battery_power,-1329.9324844936111,2024-01-07T13:00:00.000Z
sensor.battery_power,-201.91965829,2024-01-07T14:00:00.000Z
sensor.battery_power,32.02541168000002,2024-01-07T15:00:00.000Z
sensor.battery_power,1820.7148519461114,2024-01-07T16:00:00.000Z
sensor.battery_power,1880.8821780119445,2024-01-07T17:00:00.000Z
sensor.battery_power,906.1532744980555,2024-01-07T18:00:00.000Z
sensor.battery_power,0.3783503830555555,2024-01-07T19:00:00.000Z
sensor.battery_power,0.49070484333333336,2024-01-07T20:00:00.000Z
sensor.battery_power,0.3698072019444445,2024-01-07T21:00:00.000Z
sensor.battery_power,0.44419395833333336,2024-01-07T22:00:00.000Z
sensor.battery_power,0.4721425763888889,2024-01-07T23:00:00.000Z
sensor.battery_power,0.3726154230555556,2024-01-08T00:00:00.000Z
sensor.battery_power,0.4455801188888889,2024-01-08T01:00:00.000Z
sensor.battery_power,0.3714166497222222,2024-01-08T02:00:00.000Z
sensor.battery_power,0.3719564080555555,2024-01-08T03:00:00.000Z
sensor.battery_power,0.3965894869444444,2024-01-08T04:00:00.000Z
sensor.battery_power,0.419238615,2024-01-08T05:00:00.000Z
sensor.battery_power,0.4318985150000001,2024-01-08T06:00:00.000Z
sensor.battery_power,0.4615323988888889,2024-01-08T07:00:00.000Z
sensor.battery_power,-1.3622959052777777,2024-01-08T08:00:00.000Z
sensor.battery_power,-761.917317323611,2024-01-08T09:00:00.000Z
sensor.battery_power,-1515.3871602847223,2024-01-08T10:00:00.000Z
sensor.battery_power,-2109.206857590278,2024-01-08T11:00:00.000Z
sensor.battery_power,-333.7297544752778,2024-01-08T12:00:00.000Z
sensor.battery_power,-194.1270369027778,2024-01-08T13:00:00.000Z
sensor.battery_power,-78.81024239555553,2024-01-08T14:00:00.000Z
sensor.battery_power,267.95349973083336,2024-01-08T15:00:00.000Z
sensor.battery_power,696.5927976405555,2024-01-08T16:00:00.000Z
